ID,ID,O_LON,O_LAT,CLUSTER_LABEL
8220,8220,116.28376,40.093266,cluster0
1934,1934,116.382422,39.864357,cluster0
1608,1608,116.394112,39.843987,cluster0
16292,16292,116.471766,39.869833,cluster0
12345,12345,116.335991,39.945953,cluster0
17121,17121,116.427516,39.968616,cluster0
4121,4121,116.354566,39.9169,cluster0
2519,2519,116.34146,39.79786,cluster0
2319,2319,116.325733,39.905916,cluster0
10054,10054,116.351866,39.9465,cluster0
15697,15697,116.377463,39.961523,cluster0
2155,2155,116.449135,39.892075,cluster0
2076,2076,116.45958,40.00373,cluster0
5109,5109,116.575117,39.9133,cluster0
6793,6793,116.288239,39.829121,cluster0
7552,7552,116.35923,39.939167,cluster0
17594,17594,116.38123,39.83302,cluster0
9207,9207,116.333968,39.901655,cluster0
6818,6818,116.429062,39.939861,cluster0
15338,15338,116.467345,39.906778,cluster0
3700,3700,116.53942,39.96148,cluster0
3719,3719,116.395553,39.948372,cluster0
5028,5028,116.326538,39.992859,cluster0
14274,14274,116.359466,39.97765,cluster0
1476,1476,116.42138,39.96808,cluster0
3697,3697,116.291183,39.916816,cluster0
71,71,116.40725,39.863966,cluster0
15211,15211,116.418623,39.882758,cluster0
6050,6050,116.267916,39.964816,cluster0
6388,6388,116.331749,39.829811,cluster0
10643,10643,116.35023,39.91079,cluster0
6924,6924,116.334242,40.028878,cluster0
13406,13406,116.523949,39.898727,cluster0
4729,4729,116.32772,39.97157,cluster0
9348,9348,116.424457,39.990143,cluster0
12749,12749,116.38825,39.947766,cluster0
15306,15306,116.389717,39.898338,cluster0
18103,18103,116.394716,39.962016,cluster0
4379,4379,116.30224,39.90646,cluster0
8871,8871,116.343457,39.930832,cluster0
6870,6870,116.423535,39.967923,cluster0
5388,5388,116.233254,39.972485,cluster0
17431,17431,116.467565,39.870017,cluster0
5732,5732,116.329651,39.975189,cluster0
6010,6010,116.358816,40.031766,cluster0
6838,6838,116.38036,39.86022,cluster0
12553,12553,116.4552,39.914716,cluster0
12498,12498,116.4128,39.967866,cluster0
13326,13326,116.44952,39.880245,cluster0
9396,9396,116.455154,39.942425,cluster0
9782,9782,116.428622,39.90739,cluster0
1058,1058,116.440166,39.846516,cluster0
7250,7250,116.24707,39.906776,cluster0
9662,9662,116.38752,39.96728,cluster0
4992,4992,116.390305,39.932144,cluster0
12319,12319,116.448746,40.000401,cluster0
18024,18024,116.31452,39.96783,cluster0
7637,7637,116.37348,39.95021,cluster0
1327,1327,116.235886,39.896065,cluster0
14975,14975,116.32048,39.88855,cluster0
13149,13149,116.343877,39.882683,cluster0
12089,12089,116.450833,39.984633,cluster0
11793,11793,116.33838,39.98496,cluster0
5048,5048,116.2379,39.920357,cluster0
439,439,116.261414,39.846355,cluster0
1733,1733,116.419766,39.92785,cluster0
14595,14595,116.448602,39.979947,cluster0
7936,7936,116.309733,39.8666,cluster0
16601,16601,116.28098,39.86561,cluster0
3957,3957,116.41526,39.83517,cluster0
6001,6001,116.27451,40.02172,cluster0
134,134,116.415031,39.882542,cluster0
16948,16948,116.32731,39.93279,cluster0
14253,14253,116.358765,39.849945,cluster0
14770,14770,116.29453,39.99602,cluster0
3882,3882,116.296193,39.908808,cluster0
9332,9332,116.38932,39.89778,cluster0
15869,15869,116.357073,39.966567,cluster0
16217,16217,116.46255,39.946366,cluster0
11833,11833,116.451066,39.9125,cluster0
4678,4678,116.50454,40.01889,cluster0
12118,12118,116.39097,39.812332,cluster0
39,39,116.40835,39.837066,cluster0
12454,12454,116.390093,39.870932,cluster0
2552,2552,116.310063,39.988875,cluster0
2943,2943,116.236466,39.9719,cluster0
16493,16493,116.36635,40.029683,cluster0
17515,17515,116.43813,39.87038,cluster0
15055,15055,116.405416,39.768,cluster0
11923,11923,116.429278,39.907023,cluster0
13852,13852,116.433433,39.956135,cluster0
9870,9870,116.40782,39.85773,cluster0
11090,11090,116.24232,39.92623,cluster0
5966,5966,116.38041,39.96159,cluster0
4344,4344,116.29982,40.0243,cluster0
15453,15453,116.282463,39.872479,cluster0
4965,4965,116.30355,39.92682,cluster0
8456,8456,116.31174,39.86648,cluster0
9606,9606,116.372066,39.849216,cluster0
1064,1064,116.41843,39.96082,cluster0
10734,10734,116.32635,39.744116,cluster0
4412,4412,116.304627,39.88332,cluster0
5133,5133,116.385578,39.961793,cluster0
15456,15456,116.32256,39.89601,cluster0
14194,14194,116.47023,39.89922,cluster0
10646,10646,116.3489,39.96621,cluster0
15147,15147,116.37342,39.95871,cluster0
12932,12932,116.295316,40.079183,cluster0
13359,13359,116.34969,39.936437,cluster0
2167,2167,116.34503,40.00646,cluster0
10747,10747,116.28458,39.94103,cluster0
3067,3067,116.2935,39.94935,cluster0
6127,6127,116.294916,39.977633,cluster0
11273,11273,116.498413,39.914778,cluster0
6546,6546,116.5078,39.7874,cluster0
11657,11657,116.43759,39.96376,cluster0
13284,13284,116.33813,39.92699,cluster0
5320,5320,116.3036,39.952266,cluster0
7262,7262,116.36189,39.90776,cluster0
11104,11104,116.43511,39.95353,cluster0
16612,16612,116.312134,40.010475,cluster0
11452,11452,116.48507,39.91457,cluster0
1521,1521,116.406416,39.855466,cluster0
17542,17542,116.27309,39.84603,cluster0
17084,17084,116.36999,40.00031,cluster0
16095,16095,116.3879,39.9062,cluster0
14264,14264,116.337,39.991695,cluster0
7401,7401,116.2799,39.864563,cluster0
11094,11094,116.478996,39.996777,cluster0
2855,2855,116.48335,39.986466,cluster0
1742,1742,116.349083,39.94255,cluster0
3488,3488,116.37815,39.97555,cluster0
9472,9472,116.43531,39.89223,cluster0
3986,3986,116.34939,39.95133,cluster0
10053,10053,116.40841,39.90777,cluster0
35,35,116.45402,39.99961,cluster0
11936,11936,116.420116,39.868,cluster0
10672,10672,116.42035,39.9337,cluster0
6661,6661,116.329997,39.875987,cluster0
15544,15544,116.317958,39.949108,cluster0
14887,14887,116.336473,39.89646,cluster0
8272,8272,116.47171,39.90994,cluster0
15935,15935,116.48019,39.91436,cluster0
532,532,116.334223,39.989347,cluster0
2438,2438,116.26875,39.88448,cluster0
16843,16843,116.467712,39.929767,cluster0
8148,8148,116.421898,39.903652,cluster0
12579,12579,116.34321,39.86671,cluster0
10325,10325,116.49379,39.99757,cluster0
16718,16718,116.4869,39.93554,cluster0
11058,11058,116.317688,39.829643,cluster0
1837,1837,116.40209,39.95006,cluster0
8611,8611,116.338433,39.922416,cluster0
16226,16226,116.295464,39.922794,cluster0
8181,8181,116.332169,39.843632,cluster0
16340,16340,116.25797,39.91635,cluster0
5339,5339,116.38197,39.87786,cluster0
7099,7099,116.468466,39.90185,cluster0
176,176,116.472343,40.001057,cluster0
13190,13190,116.45624,40.012,cluster0
11206,11206,116.39436,39.84905,cluster0
352,352,116.424988,39.935113,cluster0
6117,6117,116.343716,40.049583,cluster0
8950,8950,116.26936,39.95283,cluster0
12595,12595,116.321564,39.89579,cluster0
16272,16272,116.50278,40.00474,cluster0
8126,8126,116.33639,39.73638,cluster0
18133,18133,116.503157,39.971418,cluster0
9537,9537,116.42054,39.905633,cluster0
7280,7280,116.33116,39.98997,cluster0
16635,16635,116.464584,39.903793,cluster0
6911,6911,116.40894,39.83667,cluster0
1624,1624,116.359266,39.870983,cluster0
13575,13575,116.280937,39.846878,cluster0
9834,9834,116.30507,40.05195,cluster0
5569,5569,116.288703,39.995457,cluster0
15753,15753,116.3656,39.907166,cluster0
10081,10081,116.347282,39.95879,cluster0
14039,14039,116.282218,39.942413,cluster0
14851,14851,116.34875,39.93095,cluster0
6958,6958,116.473511,39.975079,cluster0
387,387,116.29343,39.88532,cluster0
1917,1917,116.394133,40.041366,cluster0
13934,13934,116.453616,39.8653,cluster0
13037,13037,116.38852,39.86996,cluster0
1981,1981,116.4777,39.99235,cluster0
17680,17680,116.32093,39.99121,cluster0
16077,16077,116.4158,39.86965,cluster0
6105,6105,116.377816,39.9616,cluster0
8412,8412,116.341716,39.94095,cluster0
14705,14705,116.357366,39.8898,cluster0
15131,15131,116.395622,39.969666,cluster0
18048,18048,116.39013,39.9316,cluster0
17968,17968,116.28948,39.83576,cluster0
8258,8258,116.572434,39.923393,cluster0
4682,4682,116.500649,39.921833,cluster0
526,526,116.41967,40.03805,cluster0
17693,17693,116.517083,39.9112,cluster0
17811,17811,116.34208,39.93106,cluster0
5360,5360,116.36895,39.8773,cluster0
2695,2695,116.35343,39.84809,cluster0
1985,1985,116.34014,39.91147,cluster0
948,948,116.45965,39.829783,cluster0
15461,15461,116.4637,39.86994,cluster0
9362,9362,116.333145,40.00214,cluster0
12444,12444,116.381699,39.869976,cluster0
10155,10155,116.3623,39.9375,cluster0
8790,8790,116.48874,39.794302,cluster0
2086,2086,116.284653,39.918205,cluster0
1575,1575,116.46077,39.894959,cluster0
5843,5843,116.3246,39.77451,cluster0
6126,6126,116.267357,40.029995,cluster0
13457,13457,116.492887,39.98676,cluster0
2257,2257,116.373347,39.957142,cluster0
16972,16972,116.30435,39.9217,cluster0
17373,17373,116.306902,39.840113,cluster0
5307,5307,116.43242,39.98227,cluster0
3141,3141,116.342583,39.947966,cluster0
14025,14025,116.29072,40.02396,cluster0
3027,3027,116.408316,39.845083,cluster0
1359,1359,116.37306,39.865372,cluster0
12127,12127,116.48975,39.9102,cluster0
9294,9294,116.274842,39.906235,cluster0
7326,7326,116.363366,39.99255,cluster0
648,648,116.420708,39.8993,cluster0
15421,15421,116.42815,39.95284,cluster0
15752,15752,116.51558,39.87167,cluster0
11007,11007,116.232742,39.922253,cluster0
14316,14316,116.37234,39.89829,cluster0
5185,5185,116.37766,39.84748,cluster0
2928,2928,116.30438,39.88353,cluster0
10334,10334,116.16542,39.922978,cluster0
14797,14797,116.55886,39.91499,cluster0
4330,4330,116.32514,39.73619,cluster0
7300,7300,116.51938,39.82138,cluster0
14746,14746,116.425041,40.013603,cluster0
17706,17706,116.4844,39.96474,cluster0
2060,2060,116.41945,39.922833,cluster0
2253,2253,116.32973,39.88176,cluster0
2306,2306,116.37245,39.94816,cluster0
17665,17665,116.34156,39.887905,cluster0
11446,11446,116.4221,39.892,cluster0
12580,12580,116.442966,39.920666,cluster0
10961,10961,116.36191,39.838897,cluster0
2717,2717,116.36966,39.98077,cluster0
1183,1183,116.366997,39.92458,cluster0
4943,4943,116.318,39.94885,cluster0
1848,1848,116.32975,40.066953,cluster0
16962,16962,116.426716,39.947316,cluster0
12311,12311,116.4467,39.96742,cluster0
12475,12475,116.642052,39.925853,cluster0
17011,17011,116.50739,39.82253,cluster0
3317,3317,116.341166,39.95305,cluster0
7149,7149,116.372127,39.94775,cluster0
6351,6351,116.44392,39.87483,cluster0
11830,11830,116.494718,39.949082,cluster0
31,31,116.35945,39.9729,cluster0
6510,6510,116.25892,39.90636,cluster0
2509,2509,116.455466,39.9658,cluster0
14585,14585,116.310669,39.897121,cluster0
8084,8084,116.46318,39.87071,cluster0
14481,14481,116.264632,39.906912,cluster0
13964,13964,116.30553,39.97454,cluster0
7861,7861,116.498154,39.930351,cluster0
15677,15677,116.434838,39.857367,cluster0
2305,2305,116.184715,39.927574,cluster0
11940,11940,116.43236,39.8569,cluster0
10392,10392,116.35445,39.865133,cluster0
11181,11181,116.42559,39.926698,cluster0
4442,4442,116.4749,39.9269,cluster0
6494,6494,116.322983,39.875813,cluster0
4265,4265,116.531763,39.915408,cluster0
4149,4149,116.47594,39.96994,cluster0
9603,9603,116.54801,39.9496,cluster0
8350,8350,116.4211,39.903366,cluster0
5305,5305,116.428316,40.089033,cluster0
10897,10897,116.41109,39.92331,cluster0
14788,14788,116.516853,39.924647,cluster0
13158,13158,116.24675,39.89874,cluster0
16249,16249,116.64185,39.872333,cluster0
2196,2196,116.44993,39.87467,cluster0
1595,1595,116.3873,39.87934,cluster0
13080,13080,116.3576,39.88805,cluster0
754,754,116.483698,39.96978,cluster0
13351,13351,116.35313,39.85174,cluster0
4507,4507,116.437698,39.897347,cluster0
8952,8952,116.27265,39.960166,cluster0
11527,11527,116.37914,39.88203,cluster0
8753,8753,116.40124,39.97305,cluster0
14348,14348,116.497416,39.76905,cluster0
17291,17291,116.34443,40.01387,cluster0
2953,2953,116.45015,39.95025,cluster0
4654,4654,116.45955,40.003516,cluster0
11721,11721,116.44067,39.8445,cluster0
16431,16431,116.42244,39.939934,cluster0
10987,10987,116.50744,39.92454,cluster0
12009,12009,116.4546,39.96325,cluster0
2347,2347,116.22135,39.92342,cluster0
6743,6743,116.29567,40.04344,cluster0
12909,12909,116.37136,39.92636,cluster0
13409,13409,116.351516,39.9172,cluster0
5050,5050,116.34668,39.89659,cluster0
7030,7030,116.36008,39.89263,cluster0
7572,7572,116.221395,39.923418,cluster0
17264,17264,116.452118,39.905224,cluster0
6754,6754,116.33325,39.7408,cluster0
10190,10190,116.34337,39.93271,cluster0
17064,17064,116.41832,39.84834,cluster0
5201,5201,116.479767,39.959068,cluster0
823,823,116.50176,39.95623,cluster0
829,829,116.516472,39.891796,cluster0
8064,8064,116.41212,39.963905,cluster0
1970,1970,116.32428,40.05495,cluster0
14232,14232,116.40287,39.979912,cluster0
5010,5010,116.318942,39.977032,cluster0
2531,2531,116.49297,39.91467,cluster0
11838,11838,116.463852,39.890225,cluster0
8273,8273,116.329315,40.008019,cluster0
3884,3884,116.473433,39.976683,cluster0
17135,17135,116.30765,39.881,cluster0
14547,14547,116.49841,39.85582,cluster0
2942,2942,116.339966,39.903988,cluster0
14652,14652,116.288498,39.867886,cluster0
14,14,116.643925,39.88648,cluster0
12765,12765,116.314208,39.952203,cluster0
7539,7539,116.45655,39.996128,cluster0
9924,9924,116.319217,39.969652,cluster0
14465,14465,116.43612,39.92239,cluster0
1943,1943,116.343605,39.943977,cluster0
7714,7714,116.41499,39.9482,cluster0
1418,1418,116.399332,39.960753,cluster0
16155,16155,116.41991,39.932137,cluster0
7703,7703,116.29172,39.88863,cluster0
661,661,116.36383,39.9663,cluster0
2152,2152,116.34607,39.93857,cluster0
13961,13961,116.418216,39.99235,cluster0
4856,4856,116.46125,39.890216,cluster0
15972,15972,116.379475,39.86287,cluster0
10169,10169,116.44141,39.93638,cluster0
11784,11784,116.454603,40.007055,cluster0
15985,15985,116.31942,39.93803,cluster0
11023,11023,116.432316,39.9423,cluster0
10975,10975,116.46752,39.91168,cluster0
102,102,116.30995,39.883616,cluster0
6618,6618,116.508186,39.817467,cluster0
10266,10266,116.40027,39.97562,cluster0
3711,3711,116.424465,39.843785,cluster0
10045,10045,116.458412,39.892139,cluster0
11361,11361,116.369,39.87722,cluster0
6872,6872,116.345345,39.899902,cluster0
15842,15842,116.329628,39.975175,cluster0
9583,9583,116.254028,39.918682,cluster0
13848,13848,116.40878,39.83741,cluster0
11192,11192,116.457466,39.8569,cluster0
334,334,116.440916,39.832566,cluster0
8123,8123,116.488205,39.80386,cluster0
9237,9237,116.42122,39.90344,cluster0
17265,17265,116.422015,40.063608,cluster0
8553,8553,116.4662,39.9827,cluster0
480,480,116.5413,39.94356,cluster0
17776,17776,116.37169,39.86082,cluster0
14357,14357,116.258633,39.878758,cluster0
291,291,116.33049,39.94931,cluster0
8415,8415,116.29854,39.86847,cluster0
16740,16740,116.171166,39.913283,cluster0
8311,8311,116.400377,39.947842,cluster0
8979,8979,116.32369,39.96604,cluster0
7730,7730,116.500048,39.958008,cluster0
5103,5103,116.31907,39.97474,cluster0
8450,8450,116.551117,39.950493,cluster0
5767,5767,116.41356,39.95796,cluster0
14665,14665,116.46342,39.90722,cluster0
13070,13070,116.3421,39.7961,cluster0
10957,10957,116.3953,39.99357,cluster0
13437,13437,116.509552,39.906883,cluster0
11991,11991,116.281262,39.815043,cluster0
12029,12029,116.49733,39.97738,cluster0
3524,3524,116.3064,39.9268,cluster0
416,416,116.4534,39.947616,cluster0
13812,13812,116.342987,39.873638,cluster0
6511,6511,116.46138,39.87486,cluster0
15946,15946,116.336575,39.936988,cluster0
3478,3478,116.43016,39.93748,cluster0
17301,17301,116.561333,40.0358,cluster0
9236,9236,116.41045,39.941366,cluster0
9308,9308,116.39639,39.92215,cluster0
10336,10336,116.296253,39.833587,cluster0
11030,11030,116.28979,39.97298,cluster0
9235,9235,116.29048,39.94548,cluster0
12644,12644,116.24759,39.88833,cluster0
2091,2091,116.310677,39.885078,cluster0
11845,11845,116.517422,39.820993,cluster0
7712,7712,116.37369,39.94697,cluster0
4725,4725,116.249,39.90251,cluster0
7772,7772,116.4743,39.96492,cluster0
13875,13875,116.31645,39.9555,cluster0
1459,1459,116.39396,39.85591,cluster0
13992,13992,116.39254,39.950062,cluster0
4024,4024,116.40165,39.95299,cluster0
11055,11055,116.289316,39.917416,cluster0
524,524,116.3708,39.849166,cluster0
16078,16078,116.38813,39.807144,cluster0
2017,2017,116.34427,39.94291,cluster0
6786,6786,116.41116,39.92587,cluster0
9028,9028,116.344137,40.00635,cluster0
6298,6298,116.32143,39.88338,cluster0
14130,14130,116.376403,39.864147,cluster0
2499,2499,116.277247,39.905248,cluster0
5773,5773,116.47248,39.99916,cluster0
9324,9324,116.40941,39.93938,cluster0
5618,5618,116.32874,39.96052,cluster0
6330,6330,116.373589,39.881924,cluster0
1946,1946,116.33517,39.98549,cluster0
7432,7432,116.336355,39.936602,cluster0
4607,4607,116.312676,40.048264,cluster0
14778,14778,116.4188,39.99232,cluster0
1391,1391,116.45625,39.88209,cluster0
15155,15155,116.42363,39.79085,cluster0
6545,6545,116.318085,39.895943,cluster0
14992,14992,116.358765,39.995062,cluster0
4459,4459,116.22376,39.89631,cluster0
6904,6904,116.52458,39.8708,cluster0
14890,14890,116.32283,39.90524,cluster0
224,224,116.40156,39.88679,cluster0
2047,2047,116.38385,39.882016,cluster0
14114,14114,116.37177,39.86096,cluster0
3221,3221,116.34821,39.97355,cluster0
1724,1724,116.317619,39.92693,cluster0
884,884,116.472315,40.002027,cluster0
6013,6013,116.3129,39.89557,cluster0
6345,6345,116.30489,39.88508,cluster0
252,252,116.555945,40.015802,cluster0
875,875,116.37692,39.88195,cluster0
16967,16967,116.286333,39.8674,cluster0
16280,16280,116.40967,40.02188,cluster0
7818,7818,116.313607,39.895153,cluster0
8462,8462,116.281965,40.00637,cluster0
10040,10040,116.46183,39.978546,cluster0
15122,15122,116.38106,39.8634,cluster0
1013,1013,116.316063,39.895233,cluster0
15003,15003,116.241205,39.96666,cluster0
15865,15865,116.337816,39.984966,cluster0
8250,8250,116.3252,39.891666,cluster0
6643,6643,116.34016,39.90366,cluster0
2101,2101,116.51291,39.91552,cluster0
13926,13926,116.38055,39.86045,cluster0
15793,15793,116.570933,39.90935,cluster0
2105,2105,116.445616,39.961283,cluster0
10472,10472,116.535858,39.940918,cluster0
16298,16298,116.455016,39.9958,cluster0
2513,2513,116.41157,40.03069,cluster0
8033,8033,116.3486,39.967383,cluster0
2336,2336,116.27135,39.87668,cluster0
17468,17468,116.34258,40.01388,cluster0
16218,16218,116.303986,39.845802,cluster0
9100,9100,116.343735,39.843985,cluster0
12746,12746,116.42578,39.95688,cluster0
16121,16121,116.51844,39.8909,cluster0
15046,15046,116.350731,39.912113,cluster0
8138,8138,116.43203,39.94805,cluster0
11636,11636,116.27298,39.84816,cluster0
10977,10977,116.64505,39.884683,cluster0
3330,3330,116.47208,39.92533,cluster0
982,982,116.45089,39.86371,cluster0
15803,15803,116.43794,39.93664,cluster0
16290,16290,116.36328,40.04034,cluster0
5096,5096,116.5088,40.03296,cluster0
15387,15387,116.38801,39.97506,cluster0
8487,8487,116.359878,39.925152,cluster0
2551,2551,116.422235,39.93964,cluster0
9687,9687,116.418588,39.895832,cluster0
608,608,116.51958,39.92249,cluster0
6255,6255,116.310666,39.89615,cluster0
1318,1318,116.36158,39.92912,cluster0
9810,9810,116.36935,39.93144,cluster0
18117,18117,116.442183,39.9707,cluster0
5368,5368,116.436466,39.972766,cluster0
